seqnames	strand	qwidth	start	end	width	nbrJunctions	read	flag	rname	pos	mapq	NM	nbrM	nbrI	nbrD	nbrN	nbrS	nbrH	nbrP	nbrX	readLength	alignedLength	nbrPrimaryAlignments	nbrSecondaryAlignments	nbrSupplementaryAlignments
ENST00000321545.5	+	3627	2435	2731	297	0	c055ae58-3dee-4891-b2aa-4bffe9f3182e	256	ENST00000321545.5	2435	0	13	294	0	3	0	3333	0	0	0	3627	294	1	33	0
ENST00000321545.5	+	1975	2435	2732	298	0	57148375-fefd-486d-bda3-588ec12080d3	256	ENST00000321545.5	2435	0	5	298	1	0	0	1676	0	0	0	1975	299	1	49	0
ENST00000321545.5	-	839	2435	2732	298	0	e5bc5f16-a745-4889-91a0-059e025c0435	272	ENST00000321545.5	2435	0	10	296	2	2	0	541	0	0	0	839	298	1	43	0
ENST00000321545.5	-	1340	2435	2731	297	0	71d7bb14-e27e-4ec1-9815-c96956cbba4d	272	ENST00000321545.5	2435	0	9	296	0	1	0	1044	0	0	0	1340	296	1	23	1
ENST00000321545.5	-	1436	2439	2731	293	0	9635c3e8-29ef-4906-b61d-17e93924a7cc	272	ENST00000321545.5	2439	0	16	293	0	0	0	1143	0	0	0	1436	293	1	34	0
ENST00000282286.6	-	3910	241	420	180	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000282286.6	241	0	19	170	2	10	0	3738	0	0	0	3910	172	1	6	2
ENST00000282286.6	-	130	425	556	132	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	2064	ENST00000282286.6	425	0	8	129	1	3	0	0	3780	0	0	3910	130	1	6	2
ENST00000391705.7	-	3910	131	310	180	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	16	ENST00000391705.7	131	0	19	170	2	10	0	3738	0	0	0	3910	172	1	6	2
ENST00000391705.7	-	3910	315	446	132	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000391705.7	315	0	8	129	1	3	0	3780	0	0	0	3910	130	1	6	2
ENST00000443917.6	-	3910	186	365	180	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000443917.6	186	0	19	170	2	10	0	3738	0	0	0	3910	172	1	6	2
ENST00000443917.6	-	3910	370	499	130	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000443917.6	370	0	8	127	1	3	0	3782	0	0	0	3910	128	1	6	2
ENST00000598744.1	-	3910	186	365	180	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000598744.1	186	0	19	170	2	10	0	3738	0	0	0	3910	172	1	6	2
ENST00000598744.1	-	86	368	453	86	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	2064	ENST00000598744.1	368	19	2	86	0	0	0	0	3824	0	0	3910	86	1	6	2
ENST00000598744.1	-	3910	452	582	131	0	244e49d6-7eee-4978-846f-1ee8fa30f0cc	272	ENST00000598744.1	452	0	8	128	1	3	0	3781	0	0	0	3910	129	1	6	2
ENST00000282282.4	+	1029	2297	2400	104	0	4eef314c-f899-4130-9a14-403d2f59bd5d	256	ENST00000282282.4	2297	0	18	102	3	2	0	924	0	0	0	1029	105	1	1	0
ENST00000705692.1	+	340	2814	2921	108	0	3b8dbbff-40cb-4187-b848-59d6d2ba0b6a	256	ENST00000705692.1	2814	0	17	102	0	6	0	238	0	0	0	340	102	1	2	0
ENST00000467761.6	+	1851	1992	2210	219	0	372e33f2-511f-4712-9c29-b0057c4b495c	256	ENST00000467761.6	1992	0	22	211	4	8	0	1636	0	0	0	1851	215	1	9	0
ENST00000467761.6	-	717	1995	2215	221	0	9a6b4308-a663-4862-af78-d265b9e39c73	272	ENST00000467761.6	1995	0	46	220	24	1	0	473	0	0	0	717	244	1	30	0
ENST00000467761.6	+	1448	1996	2417	422	0	454318e7-8ca2-4403-82e9-3e759c4cca33	0	ENST00000467761.6	1996	0	56	404	20	18	0	1024	0	0	0	1448	424	1	4	0
ENST00000467761.6	+	2122	1996	2090	95	0	6c1cfec9-251c-46e5-86b0-d3f1217a1501	256	ENST00000467761.6	1996	0	12	90	1	5	0	2031	0	0	0	2122	91	1	10	2
ENST00000467761.6	-	564	1996	2372	377	0	9754eae3-39c9-4eed-94db-0b75172879f6	272	ENST00000467761.6	1996	0	56	365	6	12	0	193	0	0	0	564	371	1	14	0
ENST00000467761.6	-	1229	1996	2416	421	0	857d878b-24b9-411a-9c4d-0f7dd054722b	272	ENST00000467761.6	1996	0	127	334	14	87	0	881	0	0	0	1229	348	1	10	0
ENST00000467761.6	-	1087	2011	2417	407	0	00248a49-2cc3-429c-b374-0725a782ca69	272	ENST00000467761.6	2011	0	98	363	29	44	0	695	0	0	0	1087	392	1	4	0
ENST00000467761.6	-	850	2066	2400	335	0	9285eaea-a10b-47cf-94f6-2d9fdd7856c2	16	ENST00000467761.6	2066	0	42	322	12	13	0	516	0	0	0	850	334	1	3	0
ENST00000467761.6	+	1383	2081	2417	337	0	912615fb-c294-46a3-b8c8-5b81ce7f5e85	256	ENST00000467761.6	2081	0	54	305	3	32	0	1075	0	0	0	1383	308	1	4	0
ENST00000467761.6	-	2621	2084	2417	334	0	5c9073c5-cf1e-42cb-a8cc-631fce3f1cf0	272	ENST00000467761.6	2084	0	56	320	18	14	0	2283	0	0	0	2621	338	1	8	1
ENST00000357759.9	+	1851	2241	2459	219	0	372e33f2-511f-4712-9c29-b0057c4b495c	256	ENST00000357759.9	2241	0	22	211	4	8	0	1636	0	0	0	1851	215	1	9	0
ENST00000357759.9	-	717	2244	2464	221	0	9a6b4308-a663-4862-af78-d265b9e39c73	272	ENST00000357759.9	2244	0	46	220	24	1	0	473	0	0	0	717	244	1	30	0
ENST00000357759.9	+	1448	2245	2666	422	0	454318e7-8ca2-4403-82e9-3e759c4cca33	256	ENST00000357759.9	2245	0	56	404	20	18	0	1024	0	0	0	1448	424	1	4	0
ENST00000357759.9	+	91	2245	2339	95	0	6c1cfec9-251c-46e5-86b0-d3f1217a1501	2048	ENST00000357759.9	2245	0	12	90	1	5	0	0	2031	0	0	2122	91	1	10	2
ENST00000357759.9	-	564	2245	2621	377	0	9754eae3-39c9-4eed-94db-0b75172879f6	272	ENST00000357759.9	2245	0	56	365	6	12	0	193	0	0	0	564	371	1	14	0
ENST00000357759.9	-	1229	2245	2665	421	0	857d878b-24b9-411a-9c4d-0f7dd054722b	272	ENST00000357759.9	2245	0	127	334	14	87	0	881	0	0	0	1229	348	1	10	0
ENST00000357759.9	-	1087	2260	2666	407	0	00248a49-2cc3-429c-b374-0725a782ca69	272	ENST00000357759.9	2260	0	98	363	29	44	0	695	0	0	0	1087	392	1	4	0
ENST00000357759.9	-	850	2315	2649	335	0	9285eaea-a10b-47cf-94f6-2d9fdd7856c2	272	ENST00000357759.9	2315	0	42	322	12	13	0	516	0	0	0	850	334	1	3	0
ENST00000357759.9	+	1383	2330	2666	337	0	912615fb-c294-46a3-b8c8-5b81ce7f5e85	256	ENST00000357759.9	2330	0	54	305	3	32	0	1075	0	0	0	1383	308	1	4	0
ENST00000357759.9	-	2621	2333	2666	334	0	5c9073c5-cf1e-42cb-a8cc-631fce3f1cf0	272	ENST00000357759.9	2333	0	56	320	18	14	0	2283	0	0	0	2621	338	1	8	1
ENST00000489514.6	+	1851	1981	2199	219	0	372e33f2-511f-4712-9c29-b0057c4b495c	256	ENST00000489514.6	1981	0	22	211	4	8	0	1636	0	0	0	1851	215	1	9	0
ENST00000489514.6	-	717	1984	2204	221	0	9a6b4308-a663-4862-af78-d265b9e39c73	272	ENST00000489514.6	1984	0	46	220	24	1	0	473	0	0	0	717	244	1	30	0
ENST00000489514.6	+	1448	1985	2406	422	0	454318e7-8ca2-4403-82e9-3e759c4cca33	256	ENST00000489514.6	1985	0	56	404	20	18	0	1024	0	0	0	1448	424	1	4	0
ENST00000489514.6	+	2122	1985	2079	95	0	6c1cfec9-251c-46e5-86b0-d3f1217a1501	256	ENST00000489514.6	1985	0	12	90	1	5	0	2031	0	0	0	2122	91	1	10	2
ENST00000489514.6	-	564	1985	2361	377	0	9754eae3-39c9-4eed-94db-0b75172879f6	272	ENST00000489514.6	1985	0	56	365	6	12	0	193	0	0	0	564	371	1	14	0
ENST00000489514.6	-	1229	1985	2405	421	0	857d878b-24b9-411a-9c4d-0f7dd054722b	272	ENST00000489514.6	1985	0	127	334	14	87	0	881	0	0	0	1229	348	1	10	0
ENST00000489514.6	-	1087	2000	2406	407	0	00248a49-2cc3-429c-b374-0725a782ca69	272	ENST00000489514.6	2000	0	98	363	29	44	0	695	0	0	0	1087	392	1	4	0
ENST00000489514.6	-	850	2055	2389	335	0	9285eaea-a10b-47cf-94f6-2d9fdd7856c2	272	ENST00000489514.6	2055	0	42	322	12	13	0	516	0	0	0	850	334	1	3	0
ENST00000489514.6	+	1383	2070	2406	337	0	912615fb-c294-46a3-b8c8-5b81ce7f5e85	256	ENST00000489514.6	2070	0	54	305	3	32	0	1075	0	0	0	1383	308	1	4	0
ENST00000489514.6	-	2621	2073	2406	334	0	5c9073c5-cf1e-42cb-a8cc-631fce3f1cf0	272	ENST00000489514.6	2073	0	56	320	18	14	0	2283	0	0	0	2621	338	1	8	1
ENST00000482099.1	+	1851	2234	2452	219	0	372e33f2-511f-4712-9c29-b0057c4b495c	0	ENST00000482099.1	2234	0	22	211	4	8	0	1636	0	0	0	1851	215	1	9	0
ENST00000482099.1	-	717	2237	2457	221	0	9a6b4308-a663-4862-af78-d265b9e39c73	272	ENST00000482099.1	2237	0	46	220	24	1	0	473	0	0	0	717	244	1	30	0
ENST00000482099.1	+	1448	2238	2659	422	0	454318e7-8ca2-4403-82e9-3e759c4cca33	256	ENST00000482099.1	2238	0	56	404	20	18	0	1024	0	0	0	1448	424	1	4	0
ENST00000482099.1	+	2122	2238	2332	95	0	6c1cfec9-251c-46e5-86b0-d3f1217a1501	256	ENST00000482099.1	2238	0	12	90	1	5	0	2031	0	0	0	2122	91	1	10	2
ENST00000482099.1	-	564	2238	2614	377	0	9754eae3-39c9-4eed-94db-0b75172879f6	272	ENST00000482099.1	2238	0	56	365	6	12	0	193	0	0	0	564	371	1	14	0
ENST00000482099.1	-	1229	2238	2658	421	0	857d878b-24b9-411a-9c4d-0f7dd054722b	272	ENST00000482099.1	2238	0	127	334	14	87	0	881	0	0	0	1229	348	1	10	0
ENST00000482099.1	-	1087	2253	2659	407	0	00248a49-2cc3-429c-b374-0725a782ca69	272	ENST00000482099.1	2253	0	98	363	29	44	0	695	0	0	0	1087	392	1	4	0
ENST00000482099.1	-	850	2308	2642	335	0	9285eaea-a10b-47cf-94f6-2d9fdd7856c2	272	ENST00000482099.1	2308	0	42	322	12	13	0	516	0	0	0	850	334	1	3	0
ENST00000482099.1	+	1383	2323	2659	337	0	912615fb-c294-46a3-b8c8-5b81ce7f5e85	256	ENST00000482099.1	2323	0	54	305	3	32	0	1075	0	0	0	1383	308	1	4	0
ENST00000482099.1	-	2621	2326	2659	334	0	5c9073c5-cf1e-42cb-a8cc-631fce3f1cf0	272	ENST00000482099.1	2326	0	56	320	18	14	0	2283	0	0	0	2621	338	1	8	1
ENST00000612932.6	+	637	1790	1887	98	0	2585e349-0c51-4f27-ac3e-48fccd587a94	256	ENST00000612932.6	1790	0	5	95	1	3	0	541	0	0	0	637	96	1	8	1
ENST00000612932.6	+	637	7877	8062	186	0	2585e349-0c51-4f27-ac3e-48fccd587a94	0	ENST00000612932.6	7877	0	7	181	1	5	0	455	0	0	0	637	182	1	8	1
ENST00000665913.1	+	637	1510	1607	98	0	2585e349-0c51-4f27-ac3e-48fccd587a94	256	ENST00000665913.1	1510	0	5	95	1	3	0	541	0	0	0	637	96	1	8	1
ENST00000665913.1	+	637	7597	7782	186	0	2585e349-0c51-4f27-ac3e-48fccd587a94	256	ENST00000665913.1	7597	0	7	181	1	5	0	455	0	0	0	637	182	1	8	1
ENST00000613678.5	+	96	1304	1401	98	0	2585e349-0c51-4f27-ac3e-48fccd587a94	2048	ENST00000613678.5	1304	0	5	95	1	3	0	0	541	0	0	637	96	1	8	1
ENST00000617360.1	+	637	1830	1927	98	0	2585e349-0c51-4f27-ac3e-48fccd587a94	256	ENST00000617360.1	1830	0	5	95	1	3	0	541	0	0	0	637	96	1	8	1
ENST00000327532.7	-	1586	281	730	450	0	c44d2671-d303-4361-a10f-390f682206ce	272	ENST00000327532.7	281	0	36	440	11	10	0	1135	0	0	0	1586	451	1	1	0
ENST00000469243.5	-	1586	227	678	452	0	c44d2671-d303-4361-a10f-390f682206ce	16	ENST00000469243.5	227	1	36	442	11	10	0	1133	0	0	0	1586	453	1	1	0
ENST00000526148.6	+	441	2529	2792	264	0	977ea840-3574-480b-a4b1-56c0831fdf58	256	ENST00000526148.6	2529	0	19	251	3	13	0	187	0	0	0	441	254	1	4	0
ENST00000525681.6	+	441	2185	2448	264	0	977ea840-3574-480b-a4b1-56c0831fdf58	256	ENST00000525681.6	2185	0	19	251	3	13	0	187	0	0	0	441	254	1	4	0
ENST00000525972.6	+	441	2196	2459	264	0	977ea840-3574-480b-a4b1-56c0831fdf58	256	ENST00000525972.6	2196	0	19	251	3	13	0	187	0	0	0	441	254	1	4	0
ENST00000339995.11	+	441	2326	2589	264	0	977ea840-3574-480b-a4b1-56c0831fdf58	256	ENST00000339995.11	2326	0	19	251	3	13	0	187	0	0	0	441	254	1	4	0
ENST00000396525.7	+	441	1994	2257	264	0	977ea840-3574-480b-a4b1-56c0831fdf58	0	ENST00000396525.7	1994	0	19	251	3	13	0	187	0	0	0	441	254	1	4	0
ENST00000367109.8	-	281	5988	6262	275	0	ace36987-5790-456f-aab4-1bdfd0ab38b9	2064	ENST00000367109.8	5988	1	66	273	8	2	0	0	1547	0	0	1828	281	1	3	1
ENST00000367109.8	-	1306	7662	8128	467	0	362e2020-d0bf-40e5-b41f-126e9cdf6e60	16	ENST00000367109.8	7662	60	70	431	15	36	0	860	0	0	0	1306	446	1	0	0
ENST00000698921.1	+	1098	1	490	490	0	d933e62d-a583-411b-b9b8-ef14cc17804e	0	ENST00000698921.1	1	60	39	465	3	25	0	630	0	0	0	1098	468	1	0	0
ENST00000698921.1	+	775	661	722	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	256	ENST00000698921.1	661	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000260803.9	+	775	621	682	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	256	ENST00000260803.9	621	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000698923.1	+	775	637	698	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	256	ENST00000698923.1	637	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000698924.1	+	775	649	710	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	256	ENST00000698924.1	649	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000698925.1	+	775	619	680	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	256	ENST00000698925.1	619	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000477557.3	+	775	392	453	62	0	982d3d1f-eb3e-45ed-8577-97d8746f9ffa	0	ENST00000477557.3	392	0	2	60	0	2	0	715	0	0	0	775	60	1	5	0
ENST00000682524.1	-	1515	2082	2180	99	0	07b56c17-23ad-4923-b1bb-6c87a90c66e9	16	ENST00000682524.1	2082	1	14	95	1	4	0	1419	0	0	0	1515	96	1	0	0
ENST00000591118.1	-	641	182	387	206	0	2fab053d-76dd-4b23-bda7-096d6a761614	16	ENST00000591118.1	182	1	59	204	36	2	0	401	0	0	0	641	240	1	0	0
ENST00000588629.1	+	1662	1236	1489	254	0	84582247-d09d-4a3e-b0b9-2ec3f4936594	0	ENST00000588629.1	1236	1	42	241	7	13	0	1414	0	0	0	1662	248	1	0	0
ENST00000703898.1	+	532	3205	3548	344	0	a806d5b6-e1fb-494c-ba02-59ffb87304cb	0	ENST00000703898.1	3205	60	20	335	2	9	0	195	0	0	0	532	337	1	0	0
ENST00000588806.1	+	1499	1	537	537	0	0fcd5954-2fb3-4a6f-8d46-30c8b467a298	0	ENST00000588806.1	1	60	42	526	20	11	0	953	0	0	0	1499	546	1	0	0
ENST00000319685.12	-	2427	14	674	661	0	87934b98-8330-4894-b7ff-eaf7293a3beb	272	ENST00000319685.12	14	0	148	651	55	10	0	1721	0	0	0	2427	706	1	5	1
ENST00000319685.12	+	1042	24	675	652	0	d6140024-603b-47a7-ab1d-eb8d0916facf	256	ENST00000319685.12	24	0	171	626	47	26	0	369	0	0	0	1042	673	1	3	0
ENST00000319685.12	-	1385	35	347	313	0	0acbaf49-63b4-4934-a6fd-0dd86b235f8b	272	ENST00000319685.12	35	0	75	302	3	11	0	1080	0	0	0	1385	305	1	1	0
ENST00000319685.12	+	2094	44	301	258	0	86c06e4e-d966-45c6-9372-cf9850a4a9ed	256	ENST00000319685.12	44	0	54	244	7	14	0	1843	0	0	0	2094	251	1	3	0
ENST00000319685.12	+	596	46	352	307	0	812afa23-dd46-4063-8bcb-dcf36cdaef27	0	ENST00000319685.12	46	3	57	301	10	6	0	285	0	0	0	596	311	1	0	0
ENST00000319685.12	+	757	58	327	270	0	1db4db16-9782-44c7-8e20-22e02713e22e	0	ENST00000319685.12	58	36	53	268	14	2	0	475	0	0	0	757	282	1	1	0
ENST00000319685.12	+	697	145	347	203	0	0d9cea11-9586-4b3c-9395-92b3a9b674c1	256	ENST00000319685.12	145	0	40	196	6	7	0	495	0	0	0	697	202	1	2	1
ENST00000319685.12	-	557	225	347	123	0	16f3a655-bcc7-4256-87b3-ffb4faa746aa	272	ENST00000319685.12	225	0	21	120	2	3	0	435	0	0	0	557	122	1	5	0
ENST00000491356.5	+	1319	564	931	368	0	61c424ec-af32-43b6-b1fe-b9a56852cdae	256	ENST00000491356.5	564	0	82	352	22	16	0	945	0	0	0	1319	374	1	14	1
ENST00000491356.5	-	623	671	904	234	0	77c73642-52e0-4a20-a29b-69631aceaec7	272	ENST00000491356.5	671	0	48	217	7	17	0	399	0	0	0	623	224	1	19	0
ENST00000491356.5	+	318	727	926	200	0	6b967042-86f0-4d45-80ae-79fab9d90f41	256	ENST00000491356.5	727	0	47	183	3	17	0	132	0	0	0	318	186	1	10	0
ENST00000491356.5	+	1701	757	915	159	0	0a07403a-c428-4f9f-b0f8-fd99f87aa549	256	ENST00000491356.5	757	0	28	146	0	13	0	1555	0	0	0	1701	146	1	9	0
ENST00000491356.5	+	546	849	905	57	0	f3480c8a-7ed0-48e2-9be4-ab898fe92ddb	256	ENST00000491356.5	849	0	3	57	0	0	0	489	0	0	0	546	57	1	10	0
ENST00000491356.5	-	1234	849	951	103	0	56767786-3e7a-4352-9f20-e7c91a14117b	272	ENST00000491356.5	849	0	15	102	1	1	0	1131	0	0	0	1234	103	1	6	0
ENST00000415641.8	-	1415	783	997	215	0	22f8c2f9-2ddd-43f0-b58d-7e11d4f9f205	272	ENST00000415641.8	783	0	8	211	2	4	0	1202	0	0	0	1415	213	1	5	0
ENST00000613157.2	-	1415	788	1002	215	0	22f8c2f9-2ddd-43f0-b58d-7e11d4f9f205	272	ENST00000613157.2	788	0	8	211	2	4	0	1202	0	0	0	1415	213	1	5	0
ENST00000374695.8	+	624	2308	2436	129	0	a7eefc1b-3b52-47f4-822f-f6d64fe10ea2	0	ENST00000374695.8	2308	25	12	124	4	5	0	496	0	0	0	624	128	1	0	0
ENST00000261900.8	-	1594	6673	6781	109	0	bc9caecc-3ffc-4667-8736-05bd19c93480	16	ENST00000261900.8	6673	0	2	109	0	0	0	1485	0	0	0	1594	109	1	1	0
ENST00000618666.4	-	1594	6800	6908	109	0	bc9caecc-3ffc-4667-8736-05bd19c93480	272	ENST00000618666.4	6800	0	2	109	0	0	0	1485	0	0	0	1594	109	1	1	0
ENST00000289388.4	+	1061	406	491	86	0	88dfd670-9e9a-4c46-b20d-039165200b9f	256	ENST00000289388.4	406	0	3	86	3	0	0	972	0	0	0	1061	89	1	2	0
ENST00000495773.1	+	1061	611	666	56	0	88dfd670-9e9a-4c46-b20d-039165200b9f	256	ENST00000495773.1	611	0	1	56	1	0	0	1004	0	0	0	1061	57	1	2	0
ENST00000481940.1	+	1061	142	227	86	0	88dfd670-9e9a-4c46-b20d-039165200b9f	0	ENST00000481940.1	142	0	3	86	3	0	0	972	0	0	0	1061	89	1	2	0
ENST00000529159.1	-	1399	1	128	128	0	c67272b6-ff60-455f-b93b-848b2cbd3352	16	ENST00000529159.1	1	47	8	124	1	4	0	1274	0	0	0	1399	125	1	0	0
ENST00000706209.1	-	561	1658	1734	77	0	50b081ad-8499-45a5-a050-1858a0cd9997	272	ENST00000706209.1	1658	0	3	77	0	0	0	484	0	0	0	561	77	1	48	0
ENST00000705960.1	+	610	2579	2898	320	0	78a53802-e1b6-42e1-911c-a72a9b04d2b8	0	ENST00000705960.1	2579	60	13	317	8	3	0	285	0	0	0	610	325	1	0	0
ENST00000706210.1	-	693	774	936	163	0	e54bdcf2-28cc-4b5a-adcc-355449b0b02f	272	ENST00000706210.1	774	0	28	151	1	12	0	541	0	0	0	693	152	1	2	0
ENST00000706210.1	-	2109	778	1699	922	0	220136d3-5c7e-42a9-a60c-de25aba7bfa9	272	ENST00000706210.1	778	0	276	784	28	138	0	1297	0	0	0	2109	812	1	11	0
ENST00000706210.1	+	2317	779	987	209	0	362d8963-3025-4450-978d-1ec701c80a93	0	ENST00000706210.1	779	1	43	196	5	13	0	2116	0	0	0	2317	201	1	6	0
ENST00000706210.1	+	347	787	947	161	0	4fd2c712-92f0-49ed-9a85-4efc2e943416	256	ENST00000706210.1	787	0	28	148	1	13	0	198	0	0	0	347	149	1	15	0
ENST00000706210.1	-	3064	795	1288	494	0	77d5b8d0-0bc4-457c-bb04-6e6afec73467	16	ENST00000706210.1	795	1	121	462	26	32	0	2576	0	0	0	3064	488	1	11	0
ENST00000706210.1	+	1257	796	1784	989	0	435d50dd-f4cc-4f27-98c5-f5c6044482f3	256	ENST00000706210.1	796	0	269	874	19	115	0	364	0	0	0	1257	893	1	14	0
ENST00000706210.1	-	3089	796	1351	556	0	a5e4d51b-5442-4083-bb44-d51d3935d307	272	ENST00000706210.1	796	0	124	530	15	26	0	2544	0	0	0	3089	545	1	13	0
ENST00000706210.1	-	1423	801	1353	553	0	1f3b012f-d80d-4f67-a231-c4015a8c124d	272	ENST00000706210.1	801	0	107	521	11	32	0	891	0	0	0	1423	532	1	4	0
ENST00000706210.1	+	346	804	1157	354	0	317b21c9-c1d5-4e09-987a-950c63935a1a	2048	ENST00000706210.1	804	1	72	333	13	21	0	0	611	0	0	957	346	1	33	1
ENST00000706210.1	+	1445	816	1683	868	0	4794fd13-684c-43b8-bb24-5a40f91375e8	256	ENST00000706210.1	816	0	263	764	27	104	0	654	0	0	0	1445	791	1	6	1
ENST00000706210.1	-	2811	837	1409	573	0	5f664988-4b23-4b0e-af91-0ef245701523	272	ENST00000706210.1	837	0	123	539	21	34	0	2251	0	0	0	2811	560	1	16	0
ENST00000706210.1	-	1343	927	1526	600	0	46b8cb4c-f150-4085-9a1c-97ae1c0e8fb6	272	ENST00000706210.1	927	0	177	520	26	80	0	797	0	0	0	1343	546	1	32	1
ENST00000706210.1	-	591	933	1245	313	0	79c5e058-6be3-47ad-9a3d-fe68ec801f68	272	ENST00000706210.1	933	0	69	298	4	15	0	289	0	0	0	591	302	1	14	0
ENST00000706210.1	-	382	954	1149	196	0	5416479e-0060-4266-baad-5931ee46ecfa	272	ENST00000706210.1	954	0	35	192	3	4	0	187	0	0	0	382	195	1	14	0
ENST00000706210.1	-	604	1006	1301	296	0	a02c09cf-6c91-4886-ad80-ac12654fffa1	272	ENST00000706210.1	1006	0	74	261	4	35	0	339	0	0	0	604	265	1	5	0
ENST00000706210.1	+	902	1043	1719	677	0	8324bf28-b38c-46f3-8928-5b7a0d23de4d	256	ENST00000706210.1	1043	0	184	588	12	89	0	302	0	0	0	902	600	1	4	0
ENST00000706210.1	+	963	1057	1760	704	0	0ef0ea96-f5f6-441a-899f-3622f3d595ff	256	ENST00000706210.1	1057	0	213	603	16	101	0	344	0	0	0	963	619	1	14	0
ENST00000706210.1	+	882	1124	1314	191	0	60d3d138-31e4-48ff-9076-53685659e9eb	256	ENST00000706210.1	1124	0	25	190	0	1	0	692	0	0	0	882	190	1	73	0
ENST00000706210.1	+	1052	1125	1662	538	0	ce17613e-6ef9-438c-9dad-b13817255d74	256	ENST00000706210.1	1125	0	156	464	22	74	0	566	0	0	0	1052	486	1	11	1
ENST00000706210.1	+	969	1186	1710	525	0	4805f392-d038-4eee-808b-353d3ab2e929	256	ENST00000706210.1	1186	0	165	444	18	81	0	507	0	0	0	969	462	1	13	0
ENST00000706210.1	+	557	1189	1411	223	0	2a5a62b5-b51a-4b76-8e77-7d3f776e1d95	256	ENST00000706210.1	1189	0	49	222	9	1	0	326	0	0	0	557	231	1	25	1
ENST00000706210.1	-	721	1189	1353	165	0	31d6b177-bfef-49a3-95bd-ec1158fb185c	272	ENST00000706210.1	1189	0	37	149	2	16	0	570	0	0	0	721	151	1	22	0
ENST00000706210.1	-	91	1213	1299	87	0	9503d9fc-bf8b-4bb6-b575-bb997363987c	2064	ENST00000706210.1	1213	1	11	87	4	0	0	0	435	0	0	526	91	1	1	1
ENST00000706210.1	-	1619	1215	1731	517	0	414f0e6e-8ee8-4d47-aace-794a296758f8	272	ENST00000706210.1	1215	0	162	419	8	98	0	1192	0	0	0	1619	427	1	36	0
ENST00000706210.1	+	906	1416	1760	345	0	2154d999-4b19-4b17-94cf-4a68cbdb6e7e	256	ENST00000706210.1	1416	0	64	327	1	18	0	578	0	0	0	906	328	1	33	0
ENST00000706210.1	+	840	1416	1721	306	0	9c11cfac-de44-4d8e-8cd1-d44996c9ad37	256	ENST00000706210.1	1416	0	61	293	5	13	0	542	0	0	0	840	298	1	8	0
ENST00000706210.1	-	657	1417	1784	368	0	83feab67-4c75-4d18-bf4a-3281fa991c75	272	ENST00000706210.1	1417	0	74	344	10	24	0	303	0	0	0	657	354	1	18	0
ENST00000706210.1	-	513	1418	1691	274	0	698fee4e-e872-4f52-bca1-f0f94d46455b	272	ENST00000706210.1	1418	0	46	256	4	18	0	253	0	0	0	513	260	1	38	0
ENST00000706210.1	-	531	1435	1774	340	0	c5cd5bc5-a200-4888-9813-6774912621ac	272	ENST00000706210.1	1435	0	77	324	6	16	0	201	0	0	0	531	330	1	16	0
ENST00000706210.1	-	644	1445	1718	274	0	0fef3e12-09e7-4672-a271-e5ab0c46c5f9	272	ENST00000706210.1	1445	0	61	249	11	25	0	384	0	0	0	644	260	1	34	0
ENST00000706210.1	+	1568	1446	1766	321	0	030f299b-0a0b-483e-b453-5953fbd54c82	256	ENST00000706210.1	1446	0	66	302	2	19	0	1264	0	0	0	1568	304	1	28	1
ENST00000706210.1	-	1586	1446	1766	321	0	5734c683-ebf9-423f-8ac1-eab5c620e222	272	ENST00000706210.1	1446	0	69	301	3	20	0	1282	0	0	0	1586	304	1	31	1
ENST00000706210.1	+	400	1447	1683	237	0	c59293e8-af54-42e0-8e46-91b7bda3b256	0	ENST00000706210.1	1447	1	48	219	2	18	0	179	0	0	0	400	221	1	11	0
ENST00000706210.1	+	631	1507	1784	278	0	0f9a5c6c-9262-49fc-adc6-199810bf23d7	256	ENST00000706210.1	1507	0	57	260	9	18	0	362	0	0	0	631	269	1	42	0
ENST00000706210.1	-	655	1507	1752	246	0	716c6245-4011-4e22-9f02-ce9a349dca70	272	ENST00000706210.1	1507	0	50	231	11	15	0	413	0	0	0	655	242	1	37	0
